1 101 201 301 401 501 601 701 801 901 
60 181 230 366 422 509 691 701 845 971 
85 138 297 340 402 564 694 723 813 917 
3 179 288 330 422 592 647 777 893 986 
40 183 211 346 455 510 641 739 900 907 
45 102 229 367 444 506 626 721 859 951 
15 146 238 329 485 548 696 716 889 960 
85 167 202 371 475 539 619 723 805 1000 
41 111 223 333 453 585 632 742 850 944 
28 118 211 375 402 509 629 753 813 927 
11 181 212 367 496 511 659 710 829 915 
96 180 227 317 500 592 640 732 861 929 
76 128 204 329 429 533 601 715 842 938 
84 115 273 305 474 554 691 723 872 983 
87 195 258 364 417 510 639 774 801 1000 
30 192 286 393 406 574 684 759 851 924 
54 172 294 350 486 517 692 764 879 954 
25 128 217 388 412 586 689 798 851 996 
66 186 255 352 432 568 670 766 832 944 
34 120 268 376 484 560 669 734 815 906 
100 148 219 334 446 552 635 771 827 901 
19 197 209 378 496 584 620 753 804 909 
28 131 272 378 411 502 629 709 883 972 
39 196 238 400 460 533 631 715 833 931 
42 114 295 373 445 571 694 732 850 941 
34 164 299 326 417 549 682 745 890 950 
22 191 242 304 448 512 664 711 818 924 
92 144 242 333 495 575 654 756 897 974 
25 145 250 332 474 529 620 709 888 965 
62 188 246 354 478 589 611 732 887 952 
97 139 279 375 435 598 683 781 881 910 
85 147 226 344 455 539 609 792 842 945 
57 134 228 302 473 533 619 737 816 965 
27 108 282 340 448 521 666 737 848 912 
58 112 214 384 420 563 619 788 865 983 
50 169 296 333 449 595 669 744 802 949 
78 181 265 383 484 514 628 704 837 974 
54 131 262 385 465 563 611 770 888 916 
89 198 263 345 480 531 662 762 807 916 
4 118 239 313 445 510 673 782 808 932 
84 139 294 353 434 502 624 770 841 994 
87 185 280 328 491 598 608 781 886 970 
48 177 262 313 429 516 645 707 869 971 
95 135 233 394 493 594 647 702 874 940 
83 166 219 328 433 524 682 708 870 944 
19 182 223 333 484 525 640 707 838 905 
14 164 288 310 417 512 645 798 863 950 
99 115 211 318 413 573 629 746 860 933 
39 125 290 314 437 556 627 769 887 947 
1 168 222 399 431 568 649 763 833 964 
31 157 285 399 419 507 601 746 855 935 
1 186 286 315 421 542 629 706 852 950 
33 108 234 351 489 548 648 759 887 921 
91 181 276 394 449 591 658 777 808 941 
22 156 266 333 435 585 632 750 844 967 
38 193 281 393 402 514 663 799 877 918 
28 139 220 329 424 538 625 793 863 926 
42 159 296 354 492 546 683 796 849 972 
55 144 282 313 492 592 638 702 894 975 
47 195 257 327 465 539 684 747 825 996 
3 114 260 329 408 528 682 777 851 966 
85 125 215 360 407 528 652 714 823 983 
97 162 270 329 410 570 618 756 888 971 
29 109 213 382 456 577 666 753 810 980 
61 141 224 394 449 586 627 732 888 909 
36 166 232 393 470 539 632 720 803 933 
75 191 259 309 488 529 642 720 882 914 
31 178 252 365 428 533 603 741 890 950 
11 192 283 301 443 562 635 760 805 972 
18 188 272 314 401 514 624 784 846 901 
57 103 295 305 489 569 644 740 867 926 
51 191 254 353 434 574 640 737 837 974 
32 123 284 360 449 514 664 756 861 924 
18 197 280 310 402 568 692 783 813 922 
47 193 215 376 498 584 660 727 810 951 
9 142 215 347 491 504 625 771 812 938 
52 181 300 326 466 547 649 739 840 983 
98 171 271 349 443 590 666 732 815 937 
51 171 247 378 450 525 615 779 875 983 
93 162 263 318 425 501 659 787 859 961 
33 112 213 345 402 578 683 744 811 968 
70 157 217 305 412 590 602 769 890 959 
65 157 296 367 419 542 693 713 838 987 
98 195 245 390 488 551 630 739 865 938 
58 198 219 347 482 516 677 715 893 936 
80 126 295 381 431 585 675 716 839 967 
3 130 204 359 476 547 700 711 825 921 
77 129 218 375 460 555 694 797 839 908 
27 191 220 349 426 580 698 766 806 997 
57 178 257 311 438 559 624 741 833 955 
21 104 299 315 488 544 641 751 821 962 
25 184 284 307 408 536 692 756 839 997 
33 189 291 384 416 510 627 758 832 948 
90 152 203 396 409 590 601 718 850 947 
72 131 262 338 500 581 601 753 864 972 
28 122 234 388 496 510 617 795 824 988 
23 125 259 344 444 502 636 705 876 985 
14 135 293 367 432 574 660 733 828 996 
27 142 256 327 465 560 646 785 825 956 
93 127 264 306 443 506 630 752 872 981 
11 164 217 312 428 561 613 737 820 913 
70 149 273 355 430 511 636 705 868 960 
39 119 203 323 467 588 666 752 858 988 
53 178 215 322 473 553 686 793 875 911 
64 143 264 342 453 563 633 797 856 915 
76 181 213 344 491 575 700 738 884 932 
9 127 269 361 443 524 653 745 865 985 
48 176 237 348 480 541 694 772 826 929 
27 175 229 301 430 530 659 706 900 954 
1 150 222 373 419 566 691 787 897 903 
66 186 272 351 496 572 619 714 809 975 
65 102 261 304 414 513 662 705 873 931 
8 134 230 311 425 591 664 742 865 972 
1 190 257 308 480 560 680 755 829 909 
71 144 274 381 445 577 661 720 851 964 
21 156 266 323 443 527 689 776 874 931 
22 133 262 360 420 510 616 746 900 972 
47 149 284 394 452 555 631 783 843 940 
96 188 251 309 435 561 665 739 804 970 
12 153 239 364 481 565 631 791 827 968 
63 157 224 368 405 503 662 701 893 965 
65 137 209 348 464 586 630 740 885 967 
44 188 281 389 451 554 644 798 823 903 
85 177 284 360 452 577 657 740 887 978 
72 181 253 384 474 521 615 795 839 987 
10 178 272 313 492 550 635 750 840 996 
28 156 284 320 470 565 611 741 892 953 
79 162 283 353 412 508 637 724 877 943 
98 103 245 375 450 572 675 759 820 969 
31 110 257 316 472 504 680 780 806 927 
77 114 231 398 460 579 680 758 872 1000 
6 177 223 341 402 600 664 782 819 995 
46 140 208 392 435 570 696 770 841 934 
1 179 256 387 425 591 635 782 897 957 
92 138 204 386 426 551 684 790 801 979 
91 189 265 394 485 502 658 796 887 933 
69 144 224 384 465 586 676 790 827 965 
76 169 219 366 405 525 630 777 867 952 
72 136 280 381 455 548 659 737 883 981 
84 106 254 332 410 578 623 765 877 921 
92 161 240 321 462 572 665 744 879 995 
11 143 275 377 419 543 641 770 840 913 
32 162 217 354 403 574 671 716 819 962 
92 184 251 375 480 530 678 781 886 923 
28 119 242 309 418 554 613 789 875 982 
6 122 268 371 440 547 628 704 866 934 
90 180 226 370 411 573 632 780 890 988 
39 196 207 308 432 561 620 701 859 983 
8 143 231 325 457 586 627 765 884 928 
9 129 226 321 434 577 694 759 869 963 
89 122 270 365 432 539 614 735 834 980 
99 160 291 366 406 554 696 747 866 906 
30 119 220 399 481 562 700 706 866 950 
23 135 253 388 489 560 697 790 869 953 
21 158 240 394 460 559 662 733 855 964 
2 180 202 304 500 510 604 723 803 968 
19 131 233 353 407 509 693 739 870 918 
35 176 240 396 465 533 692 753 816 969 
82 149 219 384 450 569 687 708 827 950 
66 182 202 328 462 524 658 740 856 944 
82 149 204 327 486 515 633 751 866 922 
90 115 220 304 427 534 681 789 826 975 
36 176 223 379 428 559 630 777 856 919 
34 132 293 342 470 519 692 705 862 951 
96 115 219 341 433 514 658 720 803 962 
56 130 299 326 424 557 686 770 807 973 
7 129 249 355 468 547 614 760 843 970 
12 155 280 342 436 526 645 777 853 943 
51 141 205 368 403 567 667 730 829 912 
39 181 247 356 493 514 699 722 830 995 
35 181 219 389 404 532 622 796 858 915 
25 127 214 390 477 533 628 758 865 909 
19 146 280 301 417 551 633 756 845 973 
57 192 258 333 496 526 621 722 898 999 
25 155 224 381 473 566 675 747 802 984 
70 176 254 316 419 567 610 727 813 933 
38 114 221 329 430 580 632 724 890 946 
99 176 217 374 478 547 698 793 860 905 
11 130 234 370 408 567 660 737 809 968 
4 129 248 338 461 595 654 712 805 963 
69 111 234 397 437 599 685 720 815 929 
3 179 258 362 455 512 698 749 900 920 
48 126 236 384 414 521 687 751 859 968 
47 181 204 381 474 554 652 727 890 914 
15 181 279 332 500 555 653 749 861 920 
46 128 296 355 418 546 677 800 833 938 
26 190 226 375 495 597 664 766 830 941 
36 158 263 309 407 552 666 795 843 992 
23 138 279 312 417 521 621 718 806 942 
76 189 283 353 469 591 667 798 813 979 
51 115 204 397 492 596 692 796 839 969 
63 176 254 398 465 577 604 791 899 991 
64 102 270 367 473 542 670 750 854 916 
5 134 274 383 432 515 630 787 804 968 
28 186 282 359 465 536 619 702 875 937 
47 126 276 354 489 529 659 749 844 992 
35 124 222 400 475 545 689 749 814 932 
34 159 258 388 451 598 682 742 874 918 
97 130 237 345 424 558 667 788 855 947 
23 188 214 369 465 541 674 784 841 999 
36 153 274 337 425 589 617 736 807 979 
5 119 240 320 458 502 646 718 824 979 
90 103 206 333 470 505 625 727 872 968 
89 116 228 318 448 575 649 761 855 931 
53 193 246 336 489 579 663 720 845 912 
60 113 300 347 410 505 692 709 889 925 
81 200 214 396 482 546 630 764 862 936 
90 175 266 316 488 567 646 722 841 936 
48 134 243 334 460 538 667 717 810 962 
19 190 263 321 472 568 688 777 840 964 
91 138 286 386 421 509 614 711 857 920 
85 122 245 362 420 591 654 731 858 929 
24 112 239 344 433 590 637 706 828 943 
16 158 266 333 493 567 632 779 829 959 
54 181 221 359 464 581 678 796 866 987 
19 158 263 366 484 593 622 714 873 949 
76 187 218 375 431 566 607 727 835 917 
48 185 292 384 492 525 658 733 854 1000 
35 197 253 343 492 559 640 701 810 909 
59 190 235 343 407 593 645 708 894 985 
33 108 214 359 443 534 685 743 857 982 
94 171 261 344 433 563 626 787 807 944 
50 109 268 336 494 537 684 723 890 914 
29 178 277 389 425 531 694 747 842 967 
35 199 269 400 408 563 636 784 888 918 
86 141 219 317 488 560 663 742 887 962 
53 152 227 304 406 579 654 741 825 973 
27 137 257 372 464 513 680 711 875 923 
4 142 224 341 418 554 611 787 847 984 
35 172 214 396 414 568 638 766 805 966 
98 186 235 384 495 504 654 744 861 953 
10 149 235 325 471 520 653 735 867 954 
51 147 202 350 439 546 664 706 817 977 
65 184 270 368 486 508 682 786 892 965 
19 199 226 330 408 568 606 787 889 936 
92 108 260 326 486 587 639 728 837 947 
35 128 213 367 451 564 686 732 875 940 
60 168 235 345 475 573 612 772 866 973 
33 131 207 342 414 567 683 775 817 960 
28 138 225 317 450 548 611 753 821 944 
83 188 271 312 481 560 627 711 831 944 
62 145 208 370 490 546 671 793 840 913 
46 117 240 374 443 518 698 782 801 993 
89 110 232 310 411 562 634 754 821 995 
16 155 236 361 404 562 630 794 825 937 
60 173 266 397 401 551 696 746 863 968 
96 138 253 396 404 597 685 786 880 940 
87 134 282 337 439 505 680 701 887 959 
69 108 209 356 488 561 643 754 893 957 
59 105 290 336 491 567 699 716 898 904 
95 125 277 397 493 522 640 736 815 971 
16 155 254 323 478 597 651 706 848 967 
27 178 275 359 416 532 650 721 872 928 
82 173 215 354 436 540 638 789 875 943 
49 146 212 397 426 511 637 749 872 964 
88 159 269 338 411 539 649 705 838 984 
49 183 251 333 430 563 606 796 836 914 
32 118 221 345 478 596 692 792 844 943 
42 156 283 307 430 586 637 766 816 932 
67 126 295 344 426 539 696 746 837 906 
51 187 214 359 466 507 671 713 860 915 
85 115 284 324 410 509 693 764 853 908 
71 168 224 348 416 511 671 772 833 981 
2 186 248 392 497 514 626 746 817 960 
95 138 237 328 493 520 688 729 812 984 
60 156 240 390 450 599 631 771 880 974 
41 195 279 316 415 574 638 800 899 995 
84 199 260 396 500 578 652 779 865 979 
42 138 281 345 482 520 605 758 876 909 
63 178 268 316 492 502 611 746 853 935 
87 197 237 368 434 515 644 723 885 966 
87 138 246 308 412 514 700 703 868 932 
2 144 219 346 430 539 695 764 811 906 
84 124 281 351 472 514 646 778 887 918 
44 149 248 380 457 528 627 702 899 996 
1 194 215 316 428 572 687 756 889 910 
78 122 251 304 480 556 632 763 852 996 
59 138 259 321 475 590 689 769 836 996 
85 115 278 396 447 537 645 708 859 925 
5 140 258 329 489 538 694 714 852 999 
95 129 269 375 437 529 666 747 812 929 
43 159 274 328 418 506 620 770 897 976 
70 149 230 304 430 530 648 791 858 947 
83 124 253 353 433 589 658 714 884 955 
87 104 214 361 495 589 658 738 862 981 
10 187 230 341 451 582 607 741 873 964 
27 127 272 307 426 579 671 707 889 927 
26 156 282 365 437 531 614 782 822 935 
75 160 264 306 456 584 684 731 892 902 
74 124 286 395 449 583 616 750 831 913 
28 106 292 398 480 564 684 788 875 945 
20 104 285 367 438 542 685 769 825 990 
44 182 228 371 500 579 665 702 835 993 
14 125 278 386 456 507 637 741 816 997 
35 167 239 393 471 511 684 782 814 945 
36 114 293 366 456 580 676 742 832 987 
49 153 283 388 454 574 634 706 803 935 
2 186 260 366 465 505 660 701 842 978 
70 114 284 346 499 565 658 772 835 997 
68 138 224 340 469 514 663 795 844 955 
57 119 284 369 430 589 659 790 851 908 
41 165 276 384 401 534 605 731 857 986 
49 188 296 394 482 514 630 763 878 907 
56 138 223 329 416 535 672 749 857 974 
9 167 223 308 492 548 638 729 892 971 
92 157 232 347 466 557 605 781 856 962 
25 198 249 315 422 532 678 718 831 944 
6 188 261 332 417 549 652 706 846 992 
33 138 238 310 490 593 678 701 837 975 
71 129 232 334 437 574 614 758 890 922 
37 125 229 362 476 505 653 749 864 944 
28 159 244 397 417 544 616 765 894 978 
52 176 224 325 434 588 667 752 864 914 
25 118 276 393 433 580 689 722 874 924 
95 171 281 376 491 510 686 780 811 903 
43 166 214 316 463 511 601 794 814 992 
58 154 260 388 448 571 667 757 850 979 
42 172 240 363 482 507 660 713 870 940 
97 119 251 353 425 541 665 701 871 919 
27 134 252 388 491 545 667 732 889 913 
66 170 229 311 425 559 623 736 808 969 
65 134 218 379 488 532 601 740 804 936 
31 179 235 329 480 571 612 738 899 956 
4 181 277 367 483 516 624 787 885 981 
43 185 217 301 485 564 694 744 896 996 
44 167 300 366 402 522 624 773 900 994 
10 131 244 344 427 570 613 711 854 936 
26 113 251 378 418 534 694 777 844 923 
5 181 259 319 497 505 625 706 884 910 
7 187 224 391 493 572 645 747 803 951 
88 144 284 361 440 587 683 716 829 981 
45 109 245 329 475 555 635 792 823 940 
13 200 220 387 471 509 681 733 850 941 
100 193 261 335 421 584 617 737 817 931 
97 136 239 391 486 546 678 708 820 990 
74 150 290 308 486 524 685 789 820 972 
55 168 224 388 418 541 678 753 861 924 
26 127 289 363 437 530 653 719 844 907 
93 150 292 360 424 594 649 771 879 923 
24 123 284 308 406 556 629 769 835 972 
56 167 231 349 469 579 686 740 882 908 
55 138 234 372 475 534 631 761 859 942 
37 172 248 376 430 595 666 782 893 974 
96 117 221 339 450 530 621 714 806 975 
79 160 299 370 432 518 665 780 807 928 
94 105 229 369 444 542 638 750 803 930 
72 196 265 313 478 547 694 789 875 975 
49 139 298 375 460 567 642 731 858 949 
97 189 232 308 408 575 680 769 858 993 
28 199 203 393 405 525 649 759 827 958 
30 191 245 341 491 597 629 719 862 980 
72 198 247 393 493 516 662 734 863 975 
52 118 266 301 441 562 630 742 897 967 
38 111 291 339 470 582 660 744 815 995 
5 184 261 344 491 574 642 729 845 959 
53 173 262 320 445 545 662 747 888 965 
11 120 221 382 476 544 632 733 891 953 
31 163 219 384 493 591 636 747 807 956 
48 163 262 343 459 586 612 766 844 911 
23 106 276 353 427 510 649 775 835 942 
60 192 224 381 441 573 625 725 813 991 
21 118 258 347 430 525 662 765 828 936 
38 119 206 326 436 521 689 744 824 974 
27 158 207 314 415 594 637 701 879 955 
88 197 253 348 498 504 641 738 877 938 
71 188 267 309 468 511 618 742 843 965 
56 169 215 360 480 569 670 772 888 958 
38 123 245 372 430 570 634 762 840 951 
67 125 295 380 452 507 605 726 814 985 
66 143 203 320 478 576 648 791 831 960 
78 166 240 351 430 585 651 760 886 940 
25 161 210 389 476 509 676 726 896 975 
53 119 229 384 476 528 673 769 859 954 
54 153 204 317 468 518 680 734 834 964 
38 162 208 372 417 541 610 734 875 956 
29 137 233 400 466 569 652 744 895 959 
80 185 250 382 455 578 676 708 889 913 
36 153 211 388 479 563 659 708 838 923 
40 194 249 381 496 507 650 765 862 952 
99 177 293 380 421 505 688 798 852 967 
7 118 264 320 450 580 639 702 860 909 
68 156 258 394 451 554 624 709 818 911 
33 143 279 393 476 526 685 740 828 975 
13 163 293 365 441 550 647 761 855 909 
10 148 227 310 447 572 640 762 848 986 
21 187 300 372 477 584 642 798 857 913 
7 113 290 368 471 581 614 732 851 934 
29 174 226 342 486 572 638 705 887 959 
44 153 243 306 401 595 613 744 837 946 
97 191 275 388 450 526 630 727 866 996 
9 174 249 322 432 508 623 762 879 964 
63 108 207 353 413 569 662 702 808 973 
49 120 209 311 463 533 640 756 804 959 
26 193 237 333 457 543 670 781 817 991 
63 199 260 394 453 511 609 718 890 945 
55 131 255 357 444 516 674 746 876 940 
74 158 277 376 430 504 658 767 881 934 
11 176 297 330 414 517 653 798 898 922 
56 118 246 353 472 534 610 746 817 961 
87 173 252 338 467 516 696 749 828 926 
56 146 296 378 459 520 698 783 813 924 
1 170 293 368 455 561 688 749 887 960 
84 193 238 309 497 574 653 739 886 959 
100 126 267 320 470 551 621 766 819 969 
62 170 222 351 419 526 651 745 895 973 
85 114 209 321 474 507 646 712 894 958 
23 135 272 314 446 584 647 743 856 968 
84 186 291 341 445 581 636 781 892 924 
80 154 251 324 406 517 631 725 900 978 
31 185 271 391 466 582 609 762 844 959 
6 180 230 319 432 594 659 720 854 952 
89 165 274 384 416 505 662 704 848 909 
23 185 298 328 455 567 633 782 801 1000 
16 106 265 337 496 581 610 749 851 933 
98 191 275 340 416 535 700 792 857 910 
42 194 257 379 498 508 627 782 888 945 
30 188 272 346 500 507 623 752 899 993 
76 128 262 354 485 561 644 747 849 936 
73 111 274 314 495 544 675 722 804 962 
96 160 243 308 496 565 683 777 840 930 
44 197 215 349 434 583 627 748 897 989 
82 166 242 354 447 535 664 741 883 941 
81 177 235 372 439 555 695 734 849 921 
2 147 297 306 462 574 633 787 819 960 
73 111 241 392 464 571 647 766 886 923 
11 107 242 337 472 562 689 754 876 985 
50 132 235 368 410 548 699 769 802 974 
100 112 243 307 484 526 612 749 818 981 
97 184 292 334 465 554 681 721 890 989 
36 170 250 355 496 533 638 786 865 999 
2 197 215 336 401 565 602 733 805 928 
90 134 209 386 478 560 642 748 818 973 
15 111 280 394 459 577 611 734 810 952 
71 200 258 333 451 561 633 709 830 923 
1 159 259 343 474 584 638 757 863 919 
65 166 298 338 476 580 632 792 831 947 
27 200 201 317 455 508 674 784 891 951 
52 131 273 324 405 568 665 755 863 922 
41 128 298 367 472 533 638 714 850 917 
2 136 246 387 441 525 694 769 877 902 
86 148 240 333 409 505 635 739 836 914 
21 113 246 331 409 558 683 795 887 916 
18 145 244 366 451 547 640 797 886 924 
3 141 258 379 471 584 642 727 856 981 
64 177 299 370 455 595 638 754 811 934 
95 189 225 305 420 519 678 709 823 942 
27 141 206 360 462 510 650 797 813 944 
72 119 253 365 486 528 694 782 886 928 
94 131 295 303 497 505 662 798 874 971 
39 182 254 384 498 526 601 729 826 902 
93 186 233 342 435 592 692 789 885 936 
62 106 206 313 444 504 688 749 823 953 
18 152 253 326 435 567 609 704 827 988 
38 165 294 356 433 554 654 760 868 931 
2 195 208 328 459 550 625 767 885 922 
37 134 224 362 497 581 689 744 806 927 
7 135 215 327 439 514 685 764 882 910 
78 159 289 326 472 504 635 740 875 902 
43 110 243 313 428 506 668 783 819 955 
22 154 230 319 421 555 601 786 818 972 
98 175 245 354 455 512 648 788 884 982 
42 181 204 388 450 560 658 713 882 992 
49 110 300 328 482 582 648 720 892 901 
87 197 275 387 471 552 647 706 835 998 
